Date,Time,Version,Stage,Iteration,Status,Configuration,Evaluation,Computation Time
2024-10-20,19:15:21,Successive Halving,0,0,Initial configuration,"Configuration(values={
  'learner_id': 'svm',
  'num.impute.selected.cpo': 'impute.mean',
  'repl': 6,
  'svm.cost': 0.000146670735255153,
  'svm.degree': 5,
  'svm.kernel': 'polynomial',
  'svm.tolerance': 0.0023927752070538534,
  'task_id': '31',
  'trainsize': 0.0982787737127164,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Initial configuration,"Configuration(values={
  'glmnet.alpha': 0.016117048241130028,
  'glmnet.s': 18.07414005636508,
  'learner_id': 'glmnet',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 5,
  'task_id': '1220',
  'trainsize': 0.5180109882763357,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Initial configuration,"Configuration(values={
  'learner_id': 'xgboost',
  'num.impute.selected.cpo': 'impute.hist',
  'repl': 3,
  'task_id': '300',
  'trainsize': 0.965180526866254,
  'xgboost.alpha': 0.0243806704984279,
  'xgboost.booster': 'dart',
  'xgboost.colsample_bylevel': 0.3735249112799569,
  'xgboost.colsample_bytree': 0.868197427725329,
  'xgboost.eta': 0.02255465089071654,
  'xgboost.gamma': 0.0003865704766026504,
  'xgboost.lambda': 0.08132983129454964,
  'xgboost.max_depth': 14,
  'xgboost.min_child_weight': 76.0243227814283,
  'xgboost.nrounds': 130,
  'xgboost.rate_drop': 0.717804627658254,
  'xgboost.skip_drop': 0.8150961080949187,
  'xgboost.subsample': 0.4805327079312428,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Initial configuration,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.hist',
  'ranger.min.node.size': 46,
  'ranger.mtry.power': 0.030123498569604834,
  'ranger.num.trees': 1163,
  'ranger.respect.unordered.factors': 'order',
  'ranger.sample.fraction': 0.9498018603239785,
  'ranger.splitrule': 'gini',
  'repl': 10,
  'task_id': '40994',
  'trainsize': 0.6341306971970546,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Initial configuration,"Configuration(values={
  'learner_id': 'rpart',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 10,
  'rpart.cp': 0.03330790597309732,
  'rpart.maxdepth': 20,
  'rpart.minbucket': 37,
  'rpart.minsplit': 100,
  'task_id': '40670',
  'trainsize': 0.11426950720633497,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Initial configuration,"Configuration(values={
  'glmnet.alpha': 0.8308142789260549,
  'glmnet.s': 8.024726384006831,
  'learner_id': 'glmnet',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 9,
  'task_id': '188',
  'trainsize': 0.1667659326746835,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Discarded,"Configuration(values={
  'learner_id': 'xgboost',
  'num.impute.selected.cpo': 'impute.hist',
  'repl': 3,
  'task_id': '300',
  'trainsize': 0.965180526866254,
  'xgboost.alpha': 0.0243806704984279,
  'xgboost.booster': 'dart',
  'xgboost.colsample_bylevel': 0.3735249112799569,
  'xgboost.colsample_bytree': 0.868197427725329,
  'xgboost.eta': 0.02255465089071654,
  'xgboost.gamma': 0.0003865704766026504,
  'xgboost.lambda': 0.08132983129454964,
  'xgboost.max_depth': 14,
  'xgboost.min_child_weight': 76.0243227814283,
  'xgboost.nrounds': 130,
  'xgboost.rate_drop': 0.717804627658254,
  'xgboost.skip_drop': 0.8150961080949187,
  'xgboost.subsample': 0.4805327079312428,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Discarded,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.hist',
  'ranger.min.node.size': 46,
  'ranger.mtry.power': 0.030123498569604834,
  'ranger.num.trees': 1163,
  'ranger.respect.unordered.factors': 'order',
  'ranger.sample.fraction': 0.9498018603239785,
  'ranger.splitrule': 'gini',
  'repl': 10,
  'task_id': '40994',
  'trainsize': 0.6341306971970546,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Discarded,"Configuration(values={
  'learner_id': 'rpart',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 10,
  'rpart.cp': 0.03330790597309732,
  'rpart.maxdepth': 20,
  'rpart.minbucket': 37,
  'rpart.minsplit': 100,
  'task_id': '40670',
  'trainsize': 0.11426950720633497,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Discarded,"Configuration(values={
  'glmnet.alpha': 0.8308142789260549,
  'glmnet.s': 8.024726384006831,
  'learner_id': 'glmnet',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 9,
  'task_id': '188',
  'trainsize': 0.1667659326746835,
})
",N/A
2024-10-20,19:15:21,Successive Halving,0,0,Remaining (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.hist',
  'ranger.min.node.size': 46,
  'ranger.mtry.power': 0.030123498569604834,
  'ranger.num.trees': 1163,
  'ranger.respect.unordered.factors': 'order',
  'ranger.sample.fraction': 0.9498018603239785,
  'ranger.splitrule': 'gini',
  'repl': 10,
  'task_id': '40994',
  'trainsize': 0.6341306971970546,
})
",0.23379381
2024-10-20,19:15:21,Successive Halving,0,0,Remaining (Computation Time: 0.00s),"Configuration(values={
  'glmnet.alpha': 0.016117048241130028,
  'glmnet.s': 18.07414005636508,
  'learner_id': 'glmnet',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 5,
  'task_id': '1220',
  'trainsize': 0.5180109882763357,
})
",0.5091743
2024-10-20,19:15:21,Successive Halving,0,0,Remaining (Computation Time: 0.00s),"Configuration(values={
  'aknn.M': 48,
  'aknn.distance': 'l2',
  'aknn.ef': 99,
  'aknn.ef_construction': 374,
  'aknn.k': 48,
  'learner_id': 'aknn',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 2,
  'task_id': '40981',
  'trainsize': 0.4340923476408428,
})
",0.59531116
2024-10-20,19:15:21,Successive Halving,Final,0,Best configuration,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.hist',
  'ranger.min.node.size': 46,
  'ranger.mtry.power': 0.030123498569604834,
  'ranger.num.trees': 1163,
  'ranger.respect.unordered.factors': 'order',
  'ranger.sample.fraction': 0.9498018603239785,
  'ranger.splitrule': 'gini',
  'repl': 10,
  'task_id': '40994',
  'trainsize': 0.6341306971970546,
})
",0.23379381
2024-10-20,19:15:21,UTS,6,0,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.median',
  'ranger.min.node.size': 14,
  'ranger.mtry.power': 0.7309313465192474,
  'ranger.num.random.splits': 79,
  'ranger.num.trees': 1989,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.4546223565226243,
  'ranger.splitrule': 'extratrees',
  'repl': 5,
  'task_id': '41163',
  'trainsize': 0.8175208343720153,
})
",0.42633677
2024-10-20,19:15:21,UTS,6,1,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.median',
  'ranger.min.node.size': 14,
  'ranger.mtry.power': 0.7309313465192474,
  'ranger.num.random.splits': 79,
  'ranger.num.trees': 1989,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.4546223565226243,
  'ranger.splitrule': 'extratrees',
  'repl': 5,
  'task_id': '41163',
  'trainsize': 0.8175208343720153,
})
",0.42633677
